FECHA_PUBLICACION,OP,ENTIDAD,DISPOSITIVO,NUMERO,SUMILLA,LINK,FECHA_CORTE
20240329,2274122-1,ORGANISMO SUPERVISOR DE INVERSION PRIVADA EN TELECOMUNICACIONES,RESOLUCION,No 00085-2024-CD/OSIPTEL,Modifican el Reglamento General de Infracciones y Sanciones aprobado mediante Resolucion No 087-2013-CD/OSIPTEL,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNZWFlYWVhZWExIUzhZQlRNTEhZQkxIOVdfX0xITEg5V1RNV1ZMSExI,20240331
20240329,2274125-1,ORGANISMO SUPERVISOR DE INVERSION PRIVADA EN TELECOMUNICACIONES,RESOLUCION,No 00088-2024-CD/OSIPTEL,Derogan disposiciones relacionadas al area virtual movil y a las ofertas basicas de interconexion,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNZWFlYWVhZWExIUzhZQlRNTEhZQkxIOVdfX1VOTEg5V1RNV1ZMSExI,20240331
20240329,2274126-1,ORGANISMO SUPERVISOR DE INVERSION PRIVADA EN TELECOMUNICACIONES,RESOLUCION,No 00091-2024-CD/OSIPTEL,Declaran infundado Recurso de Apelacion interpuesto por ENTEL PERu S.A. contra la Resolucion No 013-2024-GG/OSIPTEL,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNZWFlYWVhZWExIUzhZQlRNTEhZQkxIOVdfX1ZCTEg5V1RNV1ZMSExI,20240331
20240329,2274383-1,ORGANISMO SUPERVISOR DE INVERSION PRIVADA EN TELECOMUNICACIONES,RESOLUCION,No 00096-2024-CD/OSIPTEL,Aprueban publicacion para comentarios del Proyecto de Resolucion que determina los cargos de interconexion diferenciados correspondientes al cargo de acceso a los telefonos publicos urbanos de la empresa operadora Telefonica del Peru S.A.A. y al cargo por originacion y/o terminacion de llamadas en la red del servicio publico movil,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNZWFlYWVhZWExIUzhZQlRNTEhZQkxIOVdfX1M4WENTOFRNV1ZMSExI,20240331
20240329,2274386-1,ORGANISMO SUPERVISOR DE INVERSION PRIVADA EN TELECOMUNICACIONES,RESOLUCION,No 00026-2024-PE/OSIPTEL,Designan vocales de la Sala Colegiada de Sanciones del Tribunal Administrativo de Solucion de Reclamos de Usuarios (Trasu),https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNZWFlYWVhZWExIUzhZQlRNTEhZQkxIOVdfX1ZCWENTOFRNV1ZMSExI,20240331
20240329,2274460-1,ORGANISMO SUPERVISOR DE INVERSION PRIVADA EN TELECOMUNICACIONES,RESOLUCION,No 00090-2024-CD/OSIPTEL,Declaran infundado Recurso de Apelacion interpuesto por TELEFoNICA DEL PERu S.A.A. contra la Resolucion de Gerencia General No 433-2023-GG/OSIPTEL,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNZWFlYWVhZWExIUzhZQlRNTEhZQkxIOVdfX1lCVkJUTVRNV1ZMSExI,20240331
20240329,2274850-1,AGENCIA DE PROMOCIoN DE LA INVERSIoN PRIVADA,RESOLUCION,No 028-2024,Designan Asesor de la Secretaria General de PROINVERSIoN,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNZWFlYWVhZWExIUzhZQlRNTEhZQkxIOVdfX1lCVU5YQ1RNV1ZMSExI,20240331
20240329,2274646-1,SUPERINTENDENCIA NACIONAL DE ADUANAS Y DE ADMINISTRACIoN TRIBUTARIA,RESOLUCION,No 000050-2024-SUNAT/800000,Designan Fedatarios Institucionales de la Intendencia de Aduana de Chimbote,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNZWFlYWVhZWExIUzhZQlRNTEhZQkxIOVdfX1ZCVE1WQlRNV1ZMSExI,20240331
20240329,2274872-1,SUPERINTENDENCIA NACIONAL DE LOS REGISTROS PUBLICOS,RESOLUCION,No 049-2024-SUNARP/SN,Autorizan Transferencia financiera a favor de la Contraloria General de la Republica,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNZWFlYWVhZWExIUzhZQlRNTEhZQkxIOVdfX0xIV1ZYQ1RNV1ZMSExI,20240331
20240329,2274873-1,SUPERINTENDENCIA NACIONAL DE LOS REGISTROS PUBLICOS,RESOLUCION,No 050-2024-SUNARP/SN,Autorizan Transferencia financiera a favor de la Contraloria General de la Republica,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNZWFlYWVhZWExIUzhZQlRNTEhZQkxIOVdfX1M4V1ZYQ1RNV1ZMSExI,20240331
