FECHA_PUBLICACION,OP,ENTIDAD,DISPOSITIVO,NUMERO,SUMILLA,LINK,FECHA_CORTE
20240914,2316437-1,GOBIERNO REGIONAL DE PIURA,RESOLUCION,No 0306-2024/GOBIERNO REGIONAL PIURA-GR,Aprueban el Plan de Implementacion Multianual 2024-2026 del Establecimiento de Salud Castilla Piura,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNUTVRNVE1UTTlXWVhZQlRNTEhZQkxIOVdfX1dWUzhUTVZCOVdTOExI,20240930
20240914,2323387-1,GOBIERNO REGIONAL DE TACNA,ACUERDO,No 089-2024-CR/GOB.REG.TACNA,Autorizan viaje de Consejera Regional a Espana en comision de servicios,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNUTVRNVE1UTTlXWVhZQlRNTEhZQkxIOVdfX1dWWENTOFM4TEhTOExI,20240930
20240914,2323395-1,GOBIERNO REGIONAL DE TACNA,ACUERDO,No 103-2024-CR/GOB.REG.TACNA,Autorizan viaje del Gobernador Regional a Espana en comision de servicios,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNUTVRNVE1UTTlXWVhZQlRNTEhZQkxIOVdfX1VOWVhTOFM4TEhTOExI,20240930
20240914,2323418-1,GOBIERNO REGIONAL DE TACNA,ORDENANZA,No 006-2024-CR/GOB.REG.TACNA,Prorrogan plazo de presentacion de los resultados del Proceso de Reestructuracion Organica del Gobierno Regional de Tacna,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNUTVRNVE1UTTlXWVhZQlRNTEhZQkxIOVdfX1hDOVdUTVM4TEhTOExI,20240930
20240914,2318718-1,GOBIERNO REGIONAL DE UCAYALI,ACUERDO,No 103-2024-GRU-CR,Aprueban modificacion del Acuerdo No 054-2024-GRU-CR respecto al monto de financiamiento de proyecto de inversion,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNUTVRNVE1UTTlXWVhZQlRNTEhZQkxIOVdfX1hDOVdXVlhDOVdTOExI,20240930
20240914,2322957-1,MUNICIPALIDAD METROPOLITANA DE LIMA,ORDENANZA,No 2650,Ordenanza que aprueba la desafectacion de uso de suelo en el distrito de San Juan de Lurigancho,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNUTVRNVE1UTTlXWVhZQlRNTEhZQkxIOVdfX1dWVU5ZWExITEhTOExI,20240930
20240914,2324775-1,MUNICIPALIDAD DE LA VICTORIA,Res. Alcaldia,No 156-2024/MLV,Encargan funciones y responsabilidades de Ejecutora Coactiva No Tributaria de la Subgerencia de Sanciones y Coactiva Administrativa de la Municipalidad de La Victoria,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNUTVRNVE1UTTlXWVhZQlRNTEhZQkxIOVdfX1VOV1ZXVlRNTEhTOExI,20240930
20240914,2325071-1,MUNICIPALIDAD DE LURIGANCHO CHOSICA,ACUERDO,No 064-2024/MDL,Aprueban convocatoria de la Segunda Audiencia Publica de Rendicion de Cuentas de la Municipalidad Distrital de Lurigancho,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNUTVRNVE1UTTlXWVhZQlRNTEhZQkxIOVdfXzlXV1ZZQlVOTEhTOExI,20240930
20240914,2323826-1,MUNICIPALIDAD DE MAGDALENA DEL MAR,ACUERDO,No 192-2024-MDMM,Autorizan viaje de regidora para participar en evento a realizarse en Colombia,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNUTVRNVE1UTTlXWVhZQlRNTEhZQkxIOVdfX1ZCTEhYQ1M4TEhTOExI,20240930
20240914,2325090-1,MUNICIPALIDAD DE PUEBLO LIBRE,Decretos de Alcaldia,No 007-2024-MPL,Convocan a la Segunda Audiencia Publica de la Municipalidad de Pueblo Libre del ano 2024,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNUTVRNVE1UTTlXWVhZQlRNTEhZQkxIOVdfX1lCWVhZQlVOTEhTOExI,20240930
20240914,2323930-1,MUNICIPALIDAD DE SAN BARTOLO,Ordenanzas,No 356-2024/MDSB,Ordenanza que crea el Consejo Consultivo y Participativo de Ninas Ninos y Adolescentes - CCONNA del distrito de San Bartolo,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNUTVRNVE1UTTlXWVhZQlRNTEhZQkxIOVdfX1lCUzhZWFM4TEhTOExI,20240930
20240914,2323936-1,MUNICIPALIDAD DE SAN BARTOLO,Ordenanzas,No 360-2024/MDSB,Ordenanza que crea el Comite Multisectorial por los Derechos de la Nina Nino y el Adolescente (COMUDENNA),https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNUTVRNVE1UTTlXWVhZQlRNTEhZQkxIOVdfX1ZCUzhZWFM4TEhTOExI,20240930
20240914,2324672-1,MUNICIPALIDAD DE VENTANILLA,ACUERDO,No 049-2024/MDV-CDV,Autorizan viaje del Alcalde y del Gerente de Seguridad Ciudadana y Gestion del Riesgo de Desastre de la Municipalidad a Colombia en comision de servicios,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNUTVRNVE1UTTlXWVhZQlRNTEhZQkxIOVdfX0xIV1ZWQlRNTEhTOExI,20240930
20240913,2324653-1,DECRETOS LEGISLATIVOS,DECRETO LEGISLATIVO,No 1644,Decreto Legislativo que modifica la Ley del Impuesto General a las Ventas e Impuesto Selectivo al Consumo y la Ley No 31557 Ley que regula la explotacion de los juegos a distancia y apuestas deportivas a distancia,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNTOFM4UzhTODlXWVhZQlRNTEhZQkxIOVdfX1M4VU5WQlRNTEhTOExI,20240930
20240913,2324653-10,DECRETOS LEGISLATIVOS,DECRETO LEGISLATIVO,No 1653,Decreto Legislativo que modifica el Decreto Legislativo No 1274 Decreto Legislativo que regula la ejecucion de intervenciones de rehabilitacion reposicion operacion y mantenimiento de sistemas de agua y saneamiento en el ambito rural del pais - AGUA +,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NjNTOFM4Uzg5V1lYWUJUTUxIWUJMSFlCOVdfX1M4VU5WQlRNTEhTOExI,20240930
20240913,2324653-11,DECRETOS LEGISLATIVOS,DECRETO LEGISLATIVO,No 1654,Decreto Legislativo que establece el marco normativo para la adaptacion de los servicios publicos de proteccion social ante situaciones de emergencia,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NjNTOFM4Uzg5V1lYWUJUTUxIWUJMSDlXOVdfX1M4VU5WQlRNTEhTOExI,20240930
20240913,2324653-2,DECRETOS LEGISLATIVOS,DECRETO LEGISLATIVO,No 1645,Decreto Legislativo que fortalece el Sistema Nacional de Tesoreria y el Sistema Nacional de Endeudamiento Publico,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNTOFM4UzhTODlXWVhZQlRNTEhZQkxITEhfX1M4VU5WQlRNTEhTOExI,20240930
