FECHA_PUBLICACION,OP,ENTIDAD,DISPOSITIVO,NUMERO,SUMILLA,LINK,FECHA_CORTE
20240823,2318177-1,ECONOMIA Y FINANZAS,RESOLUCION MINISTERIAL,No 262-2024-EF/43,Aprueban la contratacion del servicio de acceso de informacion financiera REFINITIV a ser suscrita entre el Ministerio de Economia y Finanzas y Refinitiv Peru S.R.L.,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNTOFM4UzhTOExIWENZQlRNTEhZQkxIOVdfX1dWV1Y5V1hDOVdTOExI,20240831
20240823,2318188-1,ECONOMIA Y FINANZAS,SEPARATA ESPECIAL,Marco Macroeconomico Multianual,Marco Macroeconomico Multianual 2025-2028,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNTOFM4UzhTOExIWENZQlRNTEhZQkxIOVdfX1hDWEM5V1hDOVdTOExI,20240831
20240823,2317793-1,ENERGIA Y MINAS,RESOLUCION DIRECTORAL,No 277-2024-MINEM/DGH,Modifican la R.D. No 129-2021-MINEM/DGH que aprueba los Lineamientos y disposiciones tecnicas necesarias para la elaboracion de los Estudios de Riesgo de Seguridad y Planes de Respuestas de Emergencia,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNTOFM4UzhTOExIWENZQlRNTEhZQkxIOVdfX1M4WVhXVldWOVdTOExI,20240831
20240823,2318070-1,INTERIOR,RESOLUCION MINISTERIAL,No 1069-2024-IN,Designan representante del Ministerio del Interior ante el Consejo Directivo del Programa Nacional de Bienes Incautados - PRONABI,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNTOFM4UzhTOExIWENZQlRNTEhZQkxIOVdfX1lCV1ZZQlhDOVdTOExI,20240831
20240823,2318186-1,JUSTICIA Y DERECHOS HUMANOS,DECRETO SUPREMO,No 008-2024-JUS,Decreto Supremo que modifica la Seccion Primera del Reglamento de Organizacion y Funciones de la Superintendencia Nacional de los Registros Publicos (SUNARP),https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNTOFM4UzhTOExIWENZQlRNTEhZQkxIOVdfX1ZCWEM5V1hDOVdTOExI,20240831
20240823,2318186-4,JUSTICIA Y DERECHOS HUMANOS,RESOLUCION SUPREMA,No 268-2024-JUS,Acceden a solicitud de extradicion pasiva con procedimiento simplificado de entrega de ciudadano peruano para ser extraditado de la Republica del Peru y ser procesado en la Republica Argentina,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNTOFM4UzhTOExIWENZQlRNTEhZQkxIVE1fX1ZCWEM5V1hDOVdTOExI,20240831
20240823,2318186-5,JUSTICIA Y DERECHOS HUMANOS,RESOLUCION SUPREMA,No 269-2024-JUS,Acceden a solicitud de extradicion pasiva de ciudadano peruano para ser extraditado de la Republica del Peru y ser procesado en la Republica Argentina,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNTOFM4UzhTOExIWENZQlRNTEhZQkxIVU5fX1ZCWEM5V1hDOVdTOExI,20240831
20240823,2318186-6,JUSTICIA Y DERECHOS HUMANOS,RESOLUCION SUPREMA,No 270-2024-JUS,Acceden a solicitud de extradicion pasiva de ciudadana peruana formulada por autoridades competentes de la Republica de Chile,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNTOFM4UzhTOExIWENZQlRNTEhZQkxIVkJfX1ZCWEM5V1hDOVdTOExI,20240831
20240823,2317634-1,MUJER Y POBLACIONES VULNERABLES,RESOLUCION,No D000166-2024-CONADIS-PRE,Autorizan viaje de servidora para que participe en la etapa presencial del Curso Tercer Pais sobre el Empoderamiento de Personas con Discapacidad y el Mejoramiento del Apoyo Nacional para la Vida Independiente a realizarse en Costa Rica,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNTOFM4UzhTOExIWENZQlRNTEhZQkxIOVdfX1RNUzhWQldWOVdTOExI,20240831
20240823,2318186-2,RELACIONES EXTERIORES,DECRETO SUPREMO,No 036-2024-RE,Decreto Supremo que dispone establecer la Oficina Consular del Peru en la Ciudad de Antigua Guatemala Republica de Guatemala,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNTOFM4UzhTOExIWENZQlRNTEhZQkxITEhfX1ZCWEM5V1hDOVdTOExI,20240831
20240823,2317896-1,RELACIONES EXTERIORES,RESOLUCION MINISTERIAL,No 0640-2024-RE,Autorizan viaje de Directora General de Soberania Limites y Asuntos Antarticos y de Asesor cientifico a Chile en comision de servicios,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNTOFM4UzhTOExIWENZQlRNTEhZQkxIOVdfX1ZCWVhYQ1dWOVdTOExI,20240831
20240823,2317807-1,SALUD,RESOLUCION MINISTERIAL,No 564-2024/MINSA,Autorizan viaje de profesionales de la Direccion General de Medicamentos Insumos y Drogas a Ecuador en comision de servicios,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNTOFM4UzhTOExIWENZQlRNTEhZQkxIOVdfX1dWWUJYQ1dWOVdTOExI,20240831
20240823,2317809-1,SALUD,RESOLUCION MINISTERIAL,No 565-2024/MINSA,Autorizan viaje de profesionales de la Direccion General de Medicamentos Insumos y Drogas a Uruguay en comision de servicios,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNTOFM4UzhTOExIWENZQlRNTEhZQkxIOVdfX1lYWUJYQ1dWOVdTOExI,20240831
20240823,2317811-1,SALUD,RESOLUCION MINISTERIAL,No 566-2024/MINSA,Autorizan viaje de profesionales de la Direccion General de Medicamentos Insumos y Drogas a Brasil en comision de servicios,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNTOFM4UzhTOExIWENZQlRNTEhZQkxIOVdfXzlXOVdYQ1dWOVdTOExI,20240831
20240823,2318291-1,SALUD,RESOLUCION MINISTERIAL,No 563-2024/MINSA,Designan Director General de la Escuela Nacional de Salud Publica,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNTOFM4UzhTOExIWENZQlRNTEhZQkxIOVdfXzlXWVhMSFhDOVdTOExI,20240831
20240823,2317775-1,TRABAJO Y PROMOCION DEL EMPLEO,RESOLUCION,No 1490-GG-ESSALUD-2024,Modifican la Res. No 1516-GG-ESSALUD-2018 que establece criterios para la asignacion de los asegurados a los establecimientos de salud,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNTOFM4UzhTOExIWENZQlRNTEhZQkxIOVdfX1VOV1ZXVldWOVdTOExI,20240831
