FECHA_PUBLICACION,OP,ENTIDAD,DISPOSITIVO,NUMERO,SUMILLA,LINK,FECHA_CORTE
20231231,2249573-1,PRESIDENCIA DEL CONSEJO DE MINISTROS,DECRETO SUPREMO,No 147-2023-PCM,Decreto Supremo que declara el Estado de Emergencia en el distrito de Alto Nanay de la provincia de Maynas en los distritos de Balsapuerto y Yurimaguas de la provincia de Alto Amazonas y en el distrito de Pampa Hermosa de la provincia de Ucayali del departamento de Loreto por impacto de danos a consecuencia de intensas precipitaciones pluviales,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDM5VzlXOVc5V1M4TEg5V1M4TEhZQkxIOVdfX1M4V1ZVTllYVE1MSExI,20231231
20231231,2249161-1,PRESIDENCIA DEL CONSEJO DE MINISTROS,RESOLUCION MINISTERIAL,No 325-2023-PCM,Autorizan transferencia financiera a favor del Ministerio de Defensa por las acciones de apoyo brindado por las Fuerzas Armadas a la Presidencia del Consejo de Ministros,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDM5VzlXOVc5V1M4TEg5V1M4TEhZQkxIOVdfXzlXVkI5V1lYVE1MSExI,20231231
20231231,2249488-1,AMBIENTE,RESOLUCION MINISTERIAL,No 373-2023-MINAM,Designan Jefa de la Oficina de Gestion Documental y Atencion a la Ciudadania del Ministerio del Ambiente,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDM5VzlXOVc5V1M4TEg5V1M4TEhZQkxIOVdfX1hDWENUTVlYVE1MSExI,20231231
20231231,2249346-1,COMERCIO EXTERIOR Y TURISMO,RESOLUCION MINISTERIAL,No 347-2023-MINCETUR,Aprueban Transferencia Financiera a favor de la Autoridad Nacional de Control del Ministerio Publico,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDM5VzlXOVc5V1M4TEg5V1M4TEhZQkxIOVdfX1ZCVE1TOFlYVE1MSExI,20231231
20231231,2249411-1,COMERCIO EXTERIOR Y TURISMO,RESOLUCION MINISTERIAL,No 396-2023-MINCETUR,Disponen la publicacion del proyecto de Resolucion Ministerial que aprueba siete Terminos de Referencia para Declaracion de Impacto Ambiental - DIA tres Terminos de Referencia para Estudio de Impacto Ambiental Semidetallado - EIAsd un Termino de Referencia para Estudio de Impacto Ambiental Detallado - EIAd seis Terminos de Referencia para Plan de Adecuacion Ambiental en Turismo - PAAT dos Terminos de Referencia para Programa de Adecuacion y Manejo Ambiental - PAMA y siete formatos de contenido para Ficha Tecnica Ambiental - FTA para los proyectos de inversion del Sector Turismo,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDM5VzlXOVc5V1M4TEg5V1M4TEhZQkxIOVdfXzlXOVdUTVlYVE1MSExI,20231231
20231231,2249442-1,COMERCIO EXTERIOR Y TURISMO,RESOLUCION MINISTERIAL,No 399-2023-MINCETUR,Delegan en funcionarios del MINCETUR diversas facultades durante el Ejercicio Fiscal 2024,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDM5VzlXOVc5V1M4TEg5V1M4TEhZQkxIOVdfX0xIVE1UTVlYVE1MSExI,20231231
20231231,2249443-1,COMERCIO EXTERIOR Y TURISMO,RESOLUCION MINISTERIAL,No 398-2023-MINCETUR,Dejan sin efecto el Manual de Procedimientos - MAPRO aprobado mediante la R.M. No 200-2011-MINCETUR,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDM5VzlXOVc5V1M4TEg5V1M4TEhZQkxIOVdfX1M4VE1UTVlYVE1MSExI,20231231
20231231,2248709-1,CULTURA,RESOLUCION DIRECTORAL,No 000249-2023-DGPA/MC,Determinan la Proteccion Provisional del sitio arqueologico Wakakillayoc ubicado en el distrito de Tapairihua provincia de Aymaraes departamento de Apurimac,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDM5VzlXOVc5V1M4TEg5V1M4TEhZQkxIOVdfX1lYWUJXVlhDVE1MSExI,20231231
20231231,2248720-1,CULTURA,RESOLUCION DIRECTORAL,No 000247-2023-DGPA/MC,Determinan la Proteccion Provisional del paisaje arqueologico Huacay ubicado en el distrito de Paucar provincia de Daniel Alcides Carrion y departamento de Pasco,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDM5VzlXOVc5V1M4TEg5V1M4TEhZQkxIOVdfX1lCTEhXVlhDVE1MSExI,20231231
20231231,2249462-1,CULTURA,RESOLUCION MINISTERIAL,No 000526-2023-MC,Aprueban el Presupuesto Analitico de Personal - PAP de la Administracion General del Ministerio de Cultura correspondiente al Ano Fiscal 2023,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDM5VzlXOVc5V1M4TEg5V1M4TEhZQkxIOVdfX0xIVkJUTVlYVE1MSExI,20231231
